Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,SalePrice
867,3,1,0,1,0,4,0,23,2,2,0,2,8,2006,2007,1,0,12,13,2,4,2,2,3,0,5,0,5,1638,1,0,1,4,1646,0,1646,2,2,6,6,1,2007.0,1,3,870,4,4,2,6,5,248900
868,3,1,3,3,0,0,0,19,1,2,0,2,4,1961,1961,1,0,12,13,3,4,1,3,3,3,0,932,5,1040,1,4,1,4,1120,0,1120,1,1,5,6,1,1961.0,1,2,544,4,4,2,8,4,129000
869,3,1,1,3,0,0,0,8,1,2,0,5,5,1948,1950,1,0,9,10,3,4,3,3,3,3,5,0,5,0,1,2,1,4,1547,720,2320,2,3,7,6,1,1979.0,2,2,672,4,4,1,8,4,169000
870,3,1,3,3,0,4,0,20,2,2,0,5,7,1993,1994,1,0,8,8,2,4,2,2,3,3,2,750,5,1050,1,0,1,4,1062,887,1949,2,2,8,6,1,1993.0,0,2,574,4,4,2,8,4,236000
871,3,1,3,3,0,4,0,12,4,2,0,2,5,1962,1962,3,0,8,8,3,4,1,3,3,3,5,0,5,894,1,2,0,4,894,0,894,1,3,5,6,5,1962.0,2,1,308,4,4,2,8,4,109500
872,3,1,3,3,0,4,0,5,2,2,0,5,6,1998,1998,1,0,12,13,3,4,2,2,3,3,2,505,5,804,1,0,1,4,804,878,1682,2,2,7,6,1,1998.0,1,2,523,4,4,2,8,4,200500
873,3,1,3,3,0,0,0,12,2,2,0,2,5,1953,1996,1,0,14,15,2,4,4,3,3,0,5,0,5,105,1,2,1,4,910,0,910,1,2,5,6,1,1953.0,2,2,414,4,4,2,8,4,116000
874,3,1,3,3,0,4,0,12,2,2,0,2,5,1949,1950,1,0,6,6,2,4,1,3,3,3,4,375,5,832,1,2,1,4,1036,0,1268,1,3,6,6,1,1949.0,2,1,288,4,4,2,8,4,133000
875,4,1,3,3,0,4,0,17,0,2,0,0,5,1941,1950,1,0,13,14,3,4,1,3,3,3,5,0,5,676,1,0,1,4,676,455,1131,1,3,5,6,5,1941.0,2,1,200,4,4,2,8,0,66500
876,1,1,3,3,0,4,0,21,2,2,0,5,8,2007,2007,1,0,5,5,2,4,2,2,3,0,2,64,5,1184,1,0,1,4,1184,1426,2610,2,0,11,6,3,2007.0,0,2,550,4,4,2,6,5,303477
877,3,1,3,1,0,4,1,11,2,2,0,2,4,1963,1963,1,0,6,10,3,4,2,3,3,1,0,633,5,1064,1,2,1,4,1040,0,1040,1,3,5,6,1,1963.0,2,2,648,4,4,2,8,4,132250
878,3,1,3,3,0,4,0,16,2,2,0,5,9,2004,2005,3,0,12,13,2,4,2,0,3,3,2,1170,5,1462,1,0,1,4,1462,762,2224,2,0,10,6,1,2004.0,0,3,738,4,4,2,8,4,350000
879,3,1,0,3,0,4,0,19,2,2,0,6,5,1961,1995,1,0,6,6,3,4,1,3,3,0,0,899,5,1109,1,4,1,4,1155,0,1155,1,2,6,3,5,1987.0,2,2,576,4,4,2,8,4,148000
880,3,1,0,3,0,1,0,5,2,2,0,2,5,1978,2005,1,0,12,13,2,2,1,3,3,3,0,646,5,864,1,0,1,4,864,0,864,1,3,6,6,1,1978.0,2,1,336,4,4,2,8,4,136500
881,3,1,3,3,0,4,0,7,2,2,0,2,5,2005,2006,1,0,12,13,3,4,2,0,1,3,0,980,5,1090,1,2,1,4,1090,0,1090,1,3,5,6,1,2005.0,0,2,450,4,4,2,8,4,157000
882,3,1,0,3,0,1,0,23,2,2,0,0,7,1990,1991,1,0,6,6,2,2,1,2,3,2,3,902,5,1156,1,0,1,4,1187,530,1717,2,2,7,6,1,1990.0,1,2,400,4,4,2,8,4,187500
883,3,1,0,3,0,0,0,8,2,2,0,5,6,1992,1993,1,0,12,13,3,4,2,2,3,3,5,0,5,808,1,2,1,4,808,785,1593,2,3,7,6,3,1993.0,1,2,389,4,4,2,8,4,178000
884,3,1,3,0,0,4,0,18,2,2,0,3,4,1912,1950,1,0,13,14,2,4,2,3,0,3,5,0,5,795,1,4,0,4,954,795,2230,1,3,10,6,5,1997.0,2,1,440,4,2,2,8,4,118500
885,3,1,3,3,0,4,0,12,2,2,0,2,5,1967,1967,1,0,6,6,3,4,1,3,3,3,1,432,5,892,1,4,1,4,892,0,892,1,3,5,6,1,1967.0,1,1,288,4,4,2,8,4,100000
886,1,1,0,3,0,1,0,21,2,2,4,2,9,1999,2000,1,0,8,8,2,4,2,0,3,0,2,1238,5,1698,1,0,1,4,1709,0,1709,2,2,5,6,1,1999.0,0,2,506,4,4,2,1,0,328900
887,3,1,3,3,0,0,0,12,2,2,2,2,5,1959,2005,1,0,8,8,3,4,1,3,3,3,3,528,5,1626,1,0,1,4,1712,0,1712,2,3,8,6,1,2005.0,0,2,588,4,4,2,8,3,145000
888,3,1,0,3,0,4,0,7,2,2,0,0,5,1955,1955,1,0,8,8,3,2,2,3,3,3,5,0,5,816,1,4,1,4,872,521,1393,1,3,8,6,1,1955.0,2,1,300,4,4,2,8,4,135500
889,3,1,0,3,0,4,1,12,2,2,0,2,8,1970,1970,0,4,13,14,2,2,2,3,1,1,0,351,4,2217,1,0,1,4,2217,0,2217,2,2,8,6,1,1970.0,2,2,621,4,4,2,8,4,268000
890,3,1,3,3,0,4,0,12,1,2,0,2,6,1953,1953,3,0,13,14,3,4,1,3,3,3,1,1024,5,1505,1,0,1,4,1505,0,1505,1,3,6,6,1,1953.0,1,2,505,4,4,2,8,4,149500
891,3,1,3,3,0,0,0,12,0,2,0,0,5,1949,2006,1,0,8,8,3,2,1,3,3,2,5,0,5,672,1,0,1,4,672,252,924,1,3,6,6,5,2003.0,2,2,576,4,4,2,8,4,122900
892,3,1,3,3,0,4,0,19,2,2,0,5,6,1978,1978,3,0,6,6,3,4,1,3,3,3,3,226,4,918,1,2,1,4,918,765,1683,2,3,7,6,1,1978.0,1,2,440,4,4,2,8,4,172500
893,3,1,3,3,0,4,0,19,2,2,0,2,6,1963,2003,3,0,6,6,3,4,1,3,3,3,2,663,5,1059,1,4,1,4,1068,0,1068,1,3,6,6,1,1963.0,1,1,264,4,4,2,8,4,154500
894,3,1,3,3,0,4,0,19,4,2,0,2,5,1954,1954,1,0,13,10,3,4,2,2,3,2,1,1064,5,1383,1,4,1,4,1383,0,1383,1,3,6,6,1,1954.0,2,1,354,4,4,2,8,4,165000
895,3,1,3,0,0,4,0,20,2,2,2,2,5,1979,1979,1,0,9,10,3,4,3,3,3,3,5,0,5,0,1,4,1,4,1535,0,1535,2,3,8,6,1,1979.0,2,2,400,4,4,2,8,2,118858
896,3,1,3,3,0,4,0,12,2,2,0,5,6,1963,1963,3,0,6,6,3,4,1,3,3,3,1,400,5,780,1,4,1,4,983,813,1796,1,3,8,6,1,1963.0,1,2,483,4,4,2,8,4,140000
897,4,1,3,3,0,4,0,9,2,2,0,2,4,1936,1950,1,0,13,14,3,4,0,3,3,3,0,285,5,951,1,0,0,4,951,0,951,1,3,6,6,5,1936.0,2,1,327,4,4,2,8,0,106500
898,3,1,3,3,0,4,0,20,1,2,2,5,5,1979,1979,1,0,9,10,3,4,3,3,3,3,5,0,5,0,1,4,1,4,1120,1120,2240,2,3,12,6,5,1979.0,2,2,528,4,4,2,8,2,142953
900,3,1,3,3,0,4,0,19,1,2,0,2,5,1961,1994,1,0,6,10,3,4,1,3,3,3,1,465,5,912,1,4,1,4,1236,0,1236,1,3,6,6,1,1961.0,2,1,288,4,4,2,8,4,135000
901,3,1,0,3,0,4,0,12,2,2,0,2,4,1971,1971,1,0,6,6,3,4,1,3,3,3,0,322,5,858,1,4,1,4,858,0,858,1,3,4,6,5,1979.0,2,1,684,4,4,2,8,4,110000
902,3,1,0,3,0,4,0,12,2,2,0,2,5,1957,2000,3,0,8,8,3,2,1,3,3,2,1,860,5,992,1,4,1,4,1306,0,1306,1,3,5,6,5,1968.0,2,1,756,4,4,2,8,4,153000
903,3,1,3,3,0,4,0,8,2,2,0,5,7,2003,2003,1,0,12,13,2,4,2,2,3,3,5,0,5,783,1,0,1,4,807,702,1509,2,2,8,6,1,2003.0,0,2,393,4,4,2,8,4,180000
904,3,1,0,1,0,1,0,8,2,2,0,2,7,2006,2006,3,0,12,13,2,4,2,2,3,3,5,0,5,1670,1,0,1,4,1670,0,1670,2,2,7,6,1,2006.0,1,3,690,4,4,2,6,5,240000
905,3,1,0,3,0,4,0,19,2,2,0,2,5,1967,1967,1,0,6,14,3,4,1,3,3,3,2,599,5,876,1,4,1,4,902,0,902,1,3,6,6,1,1967.0,2,1,288,4,4,2,8,4,125500
906,3,1,3,3,0,4,0,12,2,2,0,2,5,1954,1954,1,0,6,6,3,4,1,3,3,3,4,354,3,1056,1,4,1,4,1063,0,1063,1,3,6,6,1,1954.0,1,1,280,4,4,2,8,4,128000
907,3,1,0,3,0,0,0,21,2,2,0,2,8,2006,2006,1,0,12,13,2,4,2,2,3,3,2,63,5,1623,1,0,1,4,1636,0,1636,2,2,8,6,1,2006.0,1,3,865,4,4,2,8,4,255000
908,3,1,0,3,0,4,0,6,2,2,0,0,7,1936,1987,1,0,3,3,2,4,1,2,3,3,4,223,5,1017,1,2,1,4,1020,1037,2057,1,2,6,6,1,1936.0,0,1,180,1,4,2,8,4,250000
909,3,1,0,2,0,4,1,11,2,2,0,2,5,1983,1983,1,0,6,6,3,4,1,2,3,0,1,301,0,864,1,4,1,4,902,0,902,1,3,5,6,1,1983.0,2,2,484,4,4,2,8,4,131000
911,3,1,3,3,0,0,0,12,1,2,2,5,5,1960,1960,1,0,8,8,3,4,1,3,3,3,4,443,5,1105,1,4,1,0,1105,1169,2274,2,3,12,6,5,1960.0,2,2,480,4,4,2,8,4,154300
912,3,1,0,3,0,1,1,5,2,2,0,2,5,1977,1989,1,0,6,10,3,4,1,2,1,0,0,196,5,1268,1,4,1,4,1268,0,1268,1,2,5,6,5,1978.0,2,1,252,4,4,2,8,4,143500
913,4,1,3,3,0,4,0,3,2,2,0,2,5,1925,1950,1,0,8,8,3,4,0,3,3,3,4,489,5,768,1,4,0,4,1015,0,1015,1,3,6,2,5,1925.0,2,1,450,4,4,2,8,0,88000
914,2,1,3,1,0,4,0,6,2,2,2,5,5,1949,1950,1,0,8,8,3,4,1,3,3,3,1,284,5,1001,1,4,0,0,1001,1001,2002,2,3,8,6,0,1949.0,2,3,871,4,4,2,8,4,145000
915,1,1,3,3,0,4,0,21,2,2,4,5,6,2009,2009,1,0,12,13,2,4,2,2,3,0,2,294,5,612,1,0,1,4,612,612,1224,2,2,4,6,5,2009.0,1,2,528,4,4,2,6,5,173733
916,4,1,3,3,0,4,0,10,2,2,3,5,4,1970,1970,1,0,5,5,3,4,1,3,3,3,5,0,5,546,1,1,1,4,546,546,1092,1,3,6,6,1,1970.0,2,1,286,4,4,2,8,4,75000
917,0,1,3,3,0,4,0,9,2,2,0,2,2,1949,1950,1,0,0,0,3,4,1,3,3,0,1,50,5,480,1,4,0,0,480,0,480,0,3,4,6,5,1958.0,2,1,308,4,4,2,8,0,35311
918,3,1,3,3,0,4,0,7,2,2,0,2,4,1956,1956,1,0,12,13,3,4,1,3,3,3,0,1059,5,1134,1,0,1,0,1229,0,1229,1,3,6,6,1,1956.0,1,1,284,4,4,2,8,4,135000
919,3,1,0,3,0,0,0,20,2,2,0,5,7,1991,1991,1,0,6,6,2,4,2,0,3,2,1,48,2,1104,1,0,1,4,912,1215,2127,2,2,8,6,1,1991.0,1,3,833,4,4,2,8,4,238000
920,3,1,0,3,0,0,0,12,2,2,0,2,6,1958,2002,3,0,8,8,0,4,1,2,3,3,0,528,1,1184,1,0,1,4,1414,0,1414,1,3,6,2,1,1990.0,2,2,601,4,4,2,8,4,176500
921,3,1,0,3,0,4,0,20,2,2,0,5,6,1994,1994,1,0,6,6,2,2,2,2,1,3,2,814,5,928,1,0,1,4,936,785,1721,2,2,7,6,1,1994.0,1,2,471,4,4,2,8,4,201000
922,3,1,3,3,0,4,0,7,1,2,2,0,5,1900,2003,1,0,8,8,3,4,1,3,3,3,0,1084,5,1272,1,2,1,4,1272,928,2200,2,3,9,6,1,1978.5061638868744,2,0,0,4,4,0,8,4,145900
923,3,1,3,3,0,4,0,8,6,2,0,2,6,2005,2006,1,0,12,13,2,4,2,2,3,3,2,28,5,1316,1,0,1,4,1316,0,1316,2,2,6,6,1,2005.0,0,2,397,4,4,2,6,5,169990
924,3,1,3,3,0,4,0,20,2,2,4,2,6,1993,1994,1,0,9,10,2,4,2,2,3,3,3,165,2,1604,1,0,1,4,1617,0,1617,2,2,5,6,1,1993.0,1,2,533,4,4,2,8,4,193000
925,3,1,3,3,0,4,0,14,2,2,0,2,6,1980,1980,1,0,9,10,3,2,1,2,3,3,1,625,3,1686,1,4,1,4,1686,0,1686,2,3,7,6,1,1980.0,2,2,612,4,4,2,8,4,207500
926,3,1,0,3,0,0,0,14,2,2,0,2,5,1977,1977,1,0,12,13,3,4,2,2,3,0,0,767,3,1126,1,4,1,4,1126,0,1126,2,0,6,6,1,1977.0,1,2,540,4,4,2,8,0,175000
927,3,1,3,3,0,4,0,16,2,2,0,5,8,2003,2004,3,0,12,13,2,4,2,2,3,3,5,0,5,1181,1,0,1,4,1234,1140,2374,2,0,10,6,3,2003.0,0,3,656,4,4,2,8,4,285000
928,3,1,3,3,0,4,0,14,1,2,0,5,7,1968,1968,1,0,8,8,3,4,1,3,3,3,1,552,5,832,1,2,1,4,1098,880,1978,2,3,9,6,1,1968.0,1,2,486,4,4,2,8,4,176000
929,3,1,3,3,0,4,0,5,2,2,0,2,8,2001,2001,3,0,12,13,2,4,2,2,3,0,5,0,5,1753,1,0,1,4,1788,0,1788,2,0,7,6,1,2001.0,1,2,522,4,4,2,8,4,236500
930,3,1,0,3,0,0,0,8,2,2,0,5,7,1997,1997,1,0,6,6,3,4,2,2,3,3,5,0,5,964,1,2,1,4,993,1243,2236,2,2,8,6,3,1997.0,0,2,642,4,4,2,8,4,222000
931,3,1,0,1,0,4,0,23,2,2,0,2,8,2007,2007,1,0,12,13,2,4,2,2,3,0,2,16,5,1466,1,0,1,4,1466,0,1466,2,2,7,6,1,2007.0,0,3,610,4,4,2,8,4,201000
932,3,1,3,3,0,4,0,12,2,2,0,2,5,1965,1965,1,0,12,13,3,4,1,3,3,3,1,338,4,925,1,0,1,4,925,0,925,1,3,5,6,5,1965.0,2,1,429,4,4,2,8,4,117500
933,3,1,0,3,0,0,0,21,8,2,0,2,9,2006,2006,3,0,12,7,0,4,2,0,1,3,5,0,5,1905,1,0,1,4,1905,0,1905,2,0,8,6,1,2006.0,0,3,788,4,4,2,8,4,320000
934,3,1,3,3,0,2,0,5,2,2,0,2,7,2004,2004,1,0,12,13,2,4,2,2,3,0,2,20,5,1500,1,0,1,4,1500,0,1500,2,2,6,6,1,2004.0,1,2,570,4,4,2,8,4,190000
936,3,1,0,3,0,4,0,3,2,2,0,2,4,1926,1953,1,0,8,8,3,2,2,1,3,2,5,0,5,600,1,2,1,4,747,0,747,1,3,5,6,5,1953.0,2,2,528,4,4,2,8,4,79900
937,3,1,3,3,0,4,0,20,2,2,0,2,7,2003,2003,1,0,12,13,2,4,2,2,3,3,2,833,5,1176,1,0,1,4,1200,0,1200,2,2,5,6,1,2003.0,1,2,555,4,4,2,8,4,184900
938,3,1,3,3,0,4,0,21,2,2,0,5,7,2005,2005,1,0,12,13,2,4,2,2,3,2,2,341,5,1113,1,0,1,4,1113,858,1971,2,2,8,6,1,2005.0,1,2,689,4,4,2,8,4,253000
939,3,1,3,3,0,4,0,5,2,2,0,5,7,2006,2006,1,0,12,13,2,4,2,2,1,2,2,464,5,1391,1,0,1,4,1391,571,1962,2,2,7,6,1,2006.0,1,3,868,4,4,2,6,5,239799
940,3,1,3,3,0,4,0,4,2,2,0,5,7,1940,1950,1,0,8,8,3,2,1,3,3,2,5,0,5,1032,1,0,1,4,1207,1196,2403,2,3,10,6,1,1940.0,2,1,349,4,4,2,0,4,244400
941,3,1,0,3,0,4,0,11,2,2,2,2,6,1976,1976,1,0,9,10,3,4,1,3,3,1,4,936,3,1728,1,4,1,4,1728,0,1728,2,3,8,6,1,1976.0,2,2,574,4,4,2,8,4,150900
942,3,1,0,3,0,2,0,8,8,2,0,5,7,1999,1999,1,0,12,13,2,4,2,2,3,3,0,772,5,992,1,0,1,4,1022,1038,2060,2,2,8,6,3,1999.0,1,2,390,4,4,2,8,4,214000
943,3,1,0,3,0,4,0,7,2,2,2,2,4,1977,1977,1,0,8,8,3,4,2,2,3,1,2,1440,5,1440,1,4,1,4,1440,0,1440,2,3,8,6,1,1978.5061638868744,2,0,0,4,4,0,7,0,150000
944,3,1,3,2,0,4,0,11,2,2,2,2,5,1967,1967,1,0,6,10,3,4,1,3,3,0,5,0,5,1632,1,4,1,4,1632,0,1632,2,3,8,6,1,1967.0,2,2,576,4,4,1,8,4,143000
945,3,1,0,3,1,1,0,23,2,2,0,7,6,1958,1958,1,0,6,6,3,4,1,3,3,3,2,111,4,819,1,2,1,0,1344,0,1344,1,2,7,6,2,1958.0,1,2,525,4,4,2,0,0,137500
946,4,1,3,3,0,0,0,17,2,2,0,0,5,1890,1996,3,0,12,13,3,4,0,3,3,3,3,1088,5,1088,1,4,1,4,1188,561,1869,1,3,7,6,5,1963.0,2,2,456,4,4,2,8,4,124900
947,3,1,3,3,0,4,0,12,2,2,0,7,5,1959,1959,1,0,6,6,3,2,1,3,3,0,0,748,1,1144,1,4,1,4,1144,0,1144,1,3,6,6,1,1959.0,1,1,796,4,4,2,8,4,143000
948,3,1,3,3,0,4,0,23,2,2,0,2,8,2002,2003,3,0,12,13,2,4,2,2,3,0,2,1300,5,1616,1,0,1,4,1629,0,1629,2,2,9,6,1,2002.0,0,3,808,4,4,2,8,4,270000
949,3,1,0,3,0,4,0,5,2,2,0,5,7,2002,2002,1,0,12,13,2,4,2,2,3,3,5,0,5,936,1,0,1,4,936,840,1776,2,2,7,6,1,2002.0,1,2,474,4,4,2,8,4,192500
950,3,1,3,3,0,4,0,14,2,2,0,2,6,1972,2006,3,0,9,10,3,4,1,3,3,3,0,982,5,1161,1,4,1,4,1381,0,1381,1,2,5,6,1,1972.0,1,2,676,4,4,2,8,4,197500
951,3,1,3,3,0,4,0,12,2,2,0,2,5,1950,2002,1,0,12,13,3,4,1,3,3,3,0,398,1,864,1,2,1,4,864,0,864,1,2,5,6,5,1980.0,1,2,720,4,4,2,8,4,129000
952,2,1,3,3,0,0,0,20,2,2,0,2,5,1965,1965,1,0,12,13,3,4,1,3,3,3,1,641,5,828,1,2,1,4,965,0,965,1,3,6,6,5,1979.0,2,1,300,4,4,2,8,0,119900
953,3,1,3,3,0,4,0,5,2,2,0,6,5,1972,2003,1,0,14,6,3,2,1,2,3,0,2,660,5,768,1,2,1,4,768,0,768,1,3,5,6,5,1974.0,0,1,396,4,4,2,8,4,133900
954,3,1,0,3,0,4,1,11,2,2,0,5,5,1969,1969,1,0,6,6,3,4,1,3,3,0,0,562,3,784,1,0,1,4,1168,800,1968,2,3,7,3,1,1969.0,1,2,530,4,4,2,8,4,172000
955,3,1,0,3,0,1,0,7,2,2,2,6,6,1975,1975,0,4,14,10,3,4,1,2,1,1,2,945,5,945,1,4,1,4,980,0,980,2,3,4,6,1,1978.5061638868744,2,0,0,4,4,2,8,1,127500
956,2,1,0,1,0,4,0,6,2,2,2,5,6,1946,1950,1,0,8,8,3,4,1,2,3,3,4,484,5,979,1,4,0,1,979,979,1958,2,3,8,6,1,1946.0,2,2,492,4,4,2,8,4,145000
957,4,1,3,3,0,4,0,1,2,2,4,5,6,1980,1980,1,0,8,8,3,4,1,2,3,3,0,285,5,561,1,4,1,4,561,668,1229,1,3,5,6,1,1980.0,0,2,462,4,4,2,8,4,124000
958,3,1,3,3,0,4,0,19,2,2,0,2,5,1962,1962,3,0,8,8,3,4,1,3,3,3,4,417,5,1057,1,4,1,4,1057,0,1057,1,3,6,6,5,1977.0,0,2,576,4,4,2,8,4,132000
959,3,1,3,3,0,4,0,5,2,2,0,2,7,2003,2003,1,0,12,13,2,4,2,2,3,2,2,699,5,1337,1,0,1,4,1337,0,1337,2,2,6,6,1,2003.0,1,2,531,4,4,2,8,4,185000
960,1,1,3,3,0,2,0,21,2,2,3,5,7,1999,1999,3,0,8,8,2,4,2,2,3,3,0,604,5,696,1,0,1,4,696,720,1416,2,2,6,6,5,1999.0,2,2,484,4,4,2,8,4,155000
961,3,1,0,3,0,4,0,3,2,2,0,2,5,1958,2008,1,0,13,10,3,2,1,3,3,1,1,696,5,858,1,2,1,4,858,0,858,1,3,4,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,116500
962,3,1,0,3,0,0,0,14,4,2,0,5,6,1977,1995,1,0,6,6,3,2,1,2,1,3,0,896,5,1330,1,4,1,4,1542,1330,2872,2,3,11,6,1,1977.0,0,2,619,4,4,2,8,4,272000
963,3,1,3,3,0,0,0,13,2,2,4,5,6,1976,1976,1,0,9,2,3,4,1,2,3,3,0,556,5,804,1,4,1,4,804,744,1548,2,2,7,6,5,1976.0,2,2,440,4,4,2,8,4,155000
964,3,1,0,3,0,0,0,5,2,2,0,2,9,2007,2007,1,0,12,13,2,4,2,0,3,3,5,0,5,1800,1,0,1,4,1800,0,1800,2,0,7,6,1,2007.0,0,2,702,4,4,2,8,4,239000
965,3,1,3,3,0,0,0,23,2,2,0,5,7,2002,2003,1,0,12,13,2,4,2,2,3,3,2,624,5,817,1,0,1,4,824,1070,1894,2,2,8,6,3,2002.0,0,2,510,4,4,2,8,4,214900
966,3,1,3,3,0,4,0,8,6,2,0,5,6,2005,2007,1,0,12,13,2,4,2,2,3,3,5,0,5,783,1,0,1,4,783,701,1484,2,2,8,6,1,2005.0,0,2,393,4,4,2,6,5,178900
967,3,1,0,1,0,4,0,6,2,2,0,0,5,1940,1950,1,0,8,8,2,2,0,3,0,3,4,428,5,728,1,0,1,4,976,332,1308,1,3,7,3,5,1940.0,2,1,256,4,4,2,8,4,160000
968,3,1,0,3,0,4,0,12,2,2,0,2,5,1955,1955,3,0,13,14,3,4,1,3,3,3,0,902,5,1098,1,4,1,4,1098,0,1098,1,3,6,6,1,1955.0,2,1,260,4,4,2,8,4,135000
969,4,1,3,3,0,4,0,17,2,2,0,0,3,1910,1950,1,0,12,13,3,4,0,3,3,3,5,0,5,600,3,1,0,4,600,368,968,1,3,6,6,1,1978.5061638868744,2,0,0,4,4,2,8,0,37900
970,3,1,3,3,0,4,0,12,2,2,1,7,6,1958,1958,3,0,6,6,3,1,1,3,3,1,0,513,5,588,1,4,1,4,1095,0,1095,1,3,6,6,1,1958.0,1,1,264,4,4,2,3,4,140000
971,3,1,3,3,0,4,0,12,2,2,0,0,4,1949,1950,1,0,0,0,3,4,1,3,3,3,5,0,5,720,1,4,0,0,720,472,1192,1,3,6,6,1,1978.5061638868744,2,0,0,4,4,2,8,0,135000
972,3,1,3,3,0,4,0,16,2,2,3,5,7,2003,2004,1,0,12,15,2,4,2,2,3,3,2,567,5,764,1,0,1,4,764,862,1626,2,2,6,6,3,2003.0,1,2,474,4,4,2,8,4,173000
973,3,1,3,3,0,4,0,20,2,2,4,2,6,1979,1979,1,0,9,10,3,4,1,2,3,3,5,0,5,918,1,4,1,4,918,0,918,2,3,5,6,1,1979.0,2,1,264,4,4,2,8,4,99500
974,1,1,3,3,0,0,0,21,2,2,0,2,7,2007,2008,1,0,5,5,2,4,2,2,3,3,5,0,5,1428,1,0,1,4,1428,0,1428,2,2,6,6,1,2007.0,0,2,480,4,4,2,6,5,182000
975,3,1,0,3,0,0,0,3,6,1,0,5,7,1910,1993,1,0,6,6,3,2,0,2,3,3,5,0,5,728,1,4,0,4,1136,883,2019,1,2,8,6,5,1997.0,2,2,532,4,4,2,8,4,167500
976,1,1,3,3,0,2,0,21,2,2,3,5,7,2000,2000,1,0,8,8,2,4,2,2,3,3,2,641,5,673,1,0,1,4,673,709,1382,2,2,6,6,5,2000.0,2,2,490,4,4,2,8,4,165000
977,3,1,0,0,0,4,0,3,2,2,0,2,4,1923,1958,1,0,13,14,3,4,2,2,3,3,5,0,5,440,1,4,1,0,869,0,869,1,1,4,6,1,1978.5061638868744,2,0,0,4,4,2,8,4,85500
978,1,1,0,3,0,4,0,21,2,2,4,2,7,2006,2007,1,0,12,13,2,4,2,2,3,3,2,1106,5,1241,1,0,1,4,1241,0,1241,1,2,4,6,1,2007.0,0,2,569,4,4,2,6,5,199900
979,3,1,3,0,0,4,1,7,2,2,0,2,4,1954,1954,1,0,8,8,3,4,1,3,3,3,3,552,5,894,1,0,1,4,894,0,894,1,3,5,6,5,1999.0,2,2,400,4,4,2,8,0,110000
980,3,1,3,3,0,0,0,19,1,2,0,2,5,1963,1963,1,0,12,13,3,4,2,3,3,3,4,651,5,1121,1,4,1,4,1121,0,1121,1,3,5,6,5,1963.0,2,2,480,4,4,2,8,4,139000
981,3,1,0,3,0,0,0,12,2,2,0,6,7,1961,2007,1,0,5,5,0,4,1,3,3,0,0,867,5,944,1,2,1,4,999,0,999,1,0,6,6,1,1961.0,1,2,588,4,4,2,8,4,178400
982,3,1,0,3,0,0,0,15,2,2,0,5,8,1998,1999,3,0,12,13,2,4,2,2,3,3,2,854,5,1225,1,0,1,4,1276,1336,2612,2,2,8,6,1,1998.0,0,3,676,4,4,2,8,4,336000
983,3,1,3,3,0,4,0,0,2,2,0,2,7,2007,2007,1,0,12,13,2,4,2,2,3,0,5,0,5,1266,1,0,1,4,1266,0,1266,2,2,6,6,1,2007.0,0,2,388,4,4,2,8,4,159895
984,3,1,3,3,0,0,0,5,2,2,0,5,8,2002,2002,1,0,5,5,2,4,2,2,3,2,5,0,5,1128,1,0,1,4,1149,1141,2290,2,2,9,6,1,2002.0,2,2,779,4,4,2,8,4,255900
985,3,1,3,3,0,4,0,11,2,2,2,0,5,1977,1977,1,0,9,10,3,4,1,3,3,3,5,0,5,0,1,4,1,4,1302,432,1734,2,2,8,6,1,1977.0,2,2,539,4,4,2,0,4,126000
986,3,1,3,3,0,4,0,7,2,2,1,2,5,1950,1950,1,0,8,8,3,4,1,3,3,3,0,1040,5,1164,2,4,0,4,1164,0,1164,1,3,5,6,5,1950.0,2,1,240,4,4,2,3,4,125000
987,4,1,3,3,0,0,0,17,1,2,0,0,6,1910,2003,3,0,12,13,3,2,1,3,0,3,5,0,5,485,1,2,1,4,1001,634,1635,1,2,5,6,1,1950.0,2,1,255,1,4,2,8,4,117000
988,3,1,0,3,0,4,0,16,2,2,0,2,9,2009,2010,3,0,12,13,0,4,2,0,3,0,2,1646,5,1930,1,0,1,4,1940,0,1940,2,0,8,6,1,2010.0,0,3,606,4,4,2,6,5,395192
989,3,1,0,3,0,4,0,14,2,2,0,5,6,1976,1976,1,0,9,10,3,4,1,3,3,3,3,156,5,848,1,4,1,4,1118,912,2030,2,2,8,6,1,1976.0,0,2,551,4,4,2,8,4,195000
990,1,1,3,3,0,4,0,21,2,2,0,5,7,2006,2006,1,0,12,13,2,4,2,2,1,3,5,0,5,770,1,0,1,4,778,798,1576,2,2,6,6,1,2006.0,1,2,614,4,4,2,6,5,197000
